date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:09:19	65056/65056	---M--	200	added ('OK')	image/jpeg	etag:%22fe20-5c1932885b379%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/images/about2.jpg	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/images/about2.jpg	(from https://wp.w3layouts.com/dogscare/about-page/)
09:09:20	63409/63409	---M--	200	added ('OK')	image/jpeg	etag:%22f7b1-5c1932885d2b9%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/images/team1.jpg	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/images/team1.jpg	(from https://wp.w3layouts.com/dogscare/about-page/)
09:09:20	67873/67873	---M--	200	added ('OK')	image/jpeg	etag:%2210921-5c1932885d2b9%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/images/team2.jpg	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/images/team2.jpg	(from https://wp.w3layouts.com/dogscare/about-page/)
09:09:20	61052/61052	---M--	200	added ('OK')	image/jpeg	etag:%22ee7c-5c1932885d2b9%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/images/team3.jpg	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/images/team3.jpg	(from https://wp.w3layouts.com/dogscare/about-page/)
09:09:20	66980/66980	---M--	200	added ('OK')	image/jpeg	etag:%22105a4-5c1932885d2b9%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/images/team4.jpg	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/images/team4.jpg	(from https://wp.w3layouts.com/dogscare/about-page/)
09:09:21	1424/1424	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:21%20GMT	https://wp.w3layouts.com/dogscare/wp-json/wp/v2/pages/17	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/wp/v2/pages/17.json	(from https://wp.w3layouts.com/dogscare/services-page/)
09:09:21	2444/2444	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:22%20GMT	https://wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fdogscare%2Fservices-page%2F	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed5f90.json	(from https://wp.w3layouts.com/dogscare/services-page/)
09:09:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:22%20GMT	https://wp.w3layouts.com/dogscare/?p=17	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/indexd8eb.html	(from https://wp.w3layouts.com/dogscare/services-page/)
09:09:21	2513/2513	---M-Z	200	added ('OK')	text/xml	date:Wed,%2007%20Dec%202022%2002:09:22%20GMT	https://wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fdogscare%2Fservices-page%2F&format=xml	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embedb4d1	(from https://wp.w3layouts.com/dogscare/services-page/)
09:09:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:23%20GMT	https://wp.w3layouts.com/dogscare/services-page/services	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/services-page/services	(from https://wp.w3layouts.com/dogscare/services-page/)
09:09:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:23%20GMT	https://wp.w3layouts.com/dogscare/services-page/services	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/services-page/services	(from https://wp.w3layouts.com/dogscare/services-page/)
09:09:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:23%20GMT	https://wp.w3layouts.com/dogscare/services-page/services	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/services-page/services	(from https://wp.w3layouts.com/dogscare/services-page/)
09:09:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:24%20GMT	https://wp.w3layouts.com/dogscare/services-page/services	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/services-page/services	(from https://wp.w3layouts.com/dogscare/services-page/)
09:09:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:24%20GMT	https://wp.w3layouts.com/dogscare/services-page/services	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/services-page/services	(from https://wp.w3layouts.com/dogscare/services-page/)
09:09:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:24%20GMT	https://wp.w3layouts.com/dogscare/services-page/services	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/services-page/services	(from https://wp.w3layouts.com/dogscare/services-page/)
09:09:24	39537/39537	---M--	200	added ('OK')	image/jpeg	etag:%229a71-5c193444a38cd%22	https://wp.w3layouts.com/dogscare/wp-content/uploads/sites/49/2021/05/img1.jpg	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/uploads/sites/49/2021/05/img1.jpg	(from https://wp.w3layouts.com/dogscare/blog-posts/)
09:09:24	45632/45632	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Dec%202022%2002:09:25%20GMT	https://wp.w3layouts.com/dogscare/2021/05/05/heat-stress-in-the-grooming-saloon-2/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/2021/05/05/heat-stress-in-the-grooming-saloon-2/index.html	(from https://wp.w3layouts.com/dogscare/blog-posts/)
09:09:24	63510/63510	---M--	200	added ('OK')	image/jpeg	etag:%22f816-5c193443dd4ed%22	https://wp.w3layouts.com/dogscare/wp-content/uploads/sites/49/2021/05/img3.jpg	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/uploads/sites/49/2021/05/img3.jpg	(from https://wp.w3layouts.com/dogscare/blog-posts/)
09:09:24	45634/45634	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Dec%202022%2002:09:25%20GMT	https://wp.w3layouts.com/dogscare/2021/05/05/how-to-keep-your-dog-cool-this-summer/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/2021/05/05/how-to-keep-your-dog-cool-this-summer/index.html	(from https://wp.w3layouts.com/dogscare/blog-posts/)
09:09:25	43515/43515	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Dec%202022%2002:09:26%20GMT	https://wp.w3layouts.com/dogscare/blog-posts/page/2/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/blog-posts/page/2/index.html	(from https://wp.w3layouts.com/dogscare/blog-posts/)
09:09:25	25215/25215	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Dec%202022%2002:09:26%20GMT	https://wp.w3layouts.com/dogscare/404-page/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/404-page/index.html	(from https://wp.w3layouts.com/dogscare/)
09:09:25	45648/45648	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Dec%202022%2002:09:26%20GMT	https://wp.w3layouts.com/dogscare/2021/05/05/solution-for-grooming-behavior-problems/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/2021/05/05/solution-for-grooming-behavior-problems/index.html	(from https://wp.w3layouts.com/dogscare/blog-posts/)
09:09:25	1447/1447	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:26%20GMT	https://wp.w3layouts.com/dogscare/wp-json/wp/v2/pages/34	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/wp/v2/pages/34.json	(from https://wp.w3layouts.com/dogscare/single-landing-page/)
09:09:25	2474/2474	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:26%20GMT	https://wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fdogscare%2Fsingle-landing-page%2F	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed22cc.json	(from https://wp.w3layouts.com/dogscare/single-landing-page/)
09:09:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:27%20GMT	https://wp.w3layouts.com/dogscare/?p=34	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/index1e7e.html	(from https://wp.w3layouts.com/dogscare/single-landing-page/)
09:09:26	2543/2543	---M-Z	200	added ('OK')	text/xml	date:Wed,%2007%20Dec%202022%2002:09:27%20GMT	https://wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fdogscare%2Fsingle-landing-page%2F&format=xml	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embedaeb6	(from https://wp.w3layouts.com/dogscare/single-landing-page/)
09:09:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:27%20GMT	https://wp.w3layouts.com/dogscare/single-landing-page/services	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/single-landing-page/services	(from https://wp.w3layouts.com/dogscare/single-landing-page/)
09:09:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:27%20GMT	https://wp.w3layouts.com/dogscare/single-landing-page/contact	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/single-landing-page/contact	(from https://wp.w3layouts.com/dogscare/single-landing-page/)
09:09:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:28%20GMT	https://wp.w3layouts.com/dogscare/single-landing-page/services	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/single-landing-page/services	(from https://wp.w3layouts.com/dogscare/single-landing-page/)
09:09:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:28%20GMT	https://wp.w3layouts.com/dogscare/single-landing-page/about	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/single-landing-page/about	(from https://wp.w3layouts.com/dogscare/single-landing-page/)
09:09:27	1420/1420	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:28%20GMT	https://wp.w3layouts.com/dogscare/wp-json/wp/v2/pages/30	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/wp/v2/pages/30.json	(from https://wp.w3layouts.com/dogscare/contact-page/)
09:09:28	2439/2439	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:29%20GMT	https://wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fdogscare%2Fcontact-page%2F	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embedbec1.json	(from https://wp.w3layouts.com/dogscare/contact-page/)
09:09:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:29%20GMT	https://wp.w3layouts.com/dogscare/?p=30	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/index5643.html	(from https://wp.w3layouts.com/dogscare/contact-page/)
09:09:28	2508/2508	---M-Z	200	added ('OK')	text/xml	date:Wed,%2007%20Dec%202022%2002:09:29%20GMT	https://wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fdogscare%2Fcontact-page%2F&format=xml	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed402c	(from https://wp.w3layouts.com/dogscare/contact-page/)
09:09:29	2055/2055	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:29%20GMT	https://wp.w3layouts.com/dogscare/wp-json/wp/v2/posts/1	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/wp/v2/posts/1.json	(from https://wp.w3layouts.com/dogscare/2021/05/05/hello-world/)
09:09:29	1738/1738	---M-Z	200	added ('OK')	application/rss+xml	etag:%220595f85ecaa15a068841c59644e1ad3e-gzip%22	https://wp.w3layouts.com/dogscare/2021/05/05/hello-world/feed/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/2021/05/05/hello-world/feed/index.html	(from https://wp.w3layouts.com/dogscare/2021/05/05/hello-world/)
09:09:29	2618/2618	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:30%20GMT	https://wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fdogscare%2F2021%2F05%2F05%2Fhello-world%2F	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed60e6.json	(from https://wp.w3layouts.com/dogscare/2021/05/05/hello-world/)
09:09:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:30%20GMT	https://wp.w3layouts.com/dogscare/?p=1	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/indexcff1.html	(from https://wp.w3layouts.com/dogscare/2021/05/05/hello-world/)
09:09:29	2716/2716	---M-Z	200	added ('OK')	text/xml	date:Wed,%2007%20Dec%202022%2002:09:30%20GMT	https://wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fdogscare%2F2021%2F05%2F05%2Fhello-world%2F&format=xml	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed4db7	(from https://wp.w3layouts.com/dogscare/2021/05/05/hello-world/)
09:09:30	2981/2981	---M-Z	200	added ('OK')	application/javascript	etag:%22ba5-5e3aeaf7d830e-gzip%22	https://wp.w3layouts.com/dogscare/wp-includes/js/comment-reply.min.js?ver=6.0.3	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-includes/js/comment-reply.min1eb7.js	(from https://wp.w3layouts.com/dogscare/2021/05/05/hello-world/)
09:09:31	1871/1871	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:31%20GMT	https://wp.w3layouts.com/dogscare/wp-json/wp/v2/posts/48	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/wp/v2/posts/48.json	(from https://wp.w3layouts.com/dogscare/2021/05/05/how-to-keep-your-dog-cool-this-summer-2/)
09:09:31	52201/52201	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Dec%202022%2002:09:31%20GMT	https://wp.w3layouts.com/dogscare/author/w3layouts/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/author/w3layouts/index.html	(from https://wp.w3layouts.com/dogscare/2021/05/05/hello-world/)
09:09:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:32%20GMT	https://wp.w3layouts.com/dogscare/?p=48	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/index94b0.html	(from https://wp.w3layouts.com/dogscare/2021/05/05/how-to-keep-your-dog-cool-this-summer-2/)
09:09:31	2749/2749	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:32%20GMT	https://wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fdogscare%2F2021%2F05%2F05%2Fhow-to-keep-your-dog-cool-this-summer-2%2F	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed1247.json	(from https://wp.w3layouts.com/dogscare/2021/05/05/how-to-keep-your-dog-cool-this-summer-2/)
09:09:31	907/907	---M-Z	200	added ('OK')	application/rss+xml	etag:%220595f85ecaa15a068841c59644e1ad3e-gzip%22	https://wp.w3layouts.com/dogscare/2021/05/05/how-to-keep-your-dog-cool-this-summer-2/feed/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/2021/05/05/how-to-keep-your-dog-cool-this-summer-2/feed/index.html	(from https://wp.w3layouts.com/dogscare/2021/05/05/how-to-keep-your-dog-cool-this-summer-2/)
09:09:32	2847/2847	---M-Z	200	added ('OK')	text/xml	date:Wed,%2007%20Dec%202022%2002:09:33%20GMT	https://wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fdogscare%2F2021%2F05%2F05%2Fhow-to-keep-your-dog-cool-this-summer-2%2F&format=xml	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed8709	(from https://wp.w3layouts.com/dogscare/2021/05/05/how-to-keep-your-dog-cool-this-summer-2/)
09:09:32	1877/1877	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:33%20GMT	https://wp.w3layouts.com/dogscare/wp-json/wp/v2/posts/46	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/wp/v2/posts/46.json	(from https://wp.w3layouts.com/dogscare/2021/05/05/solution-for-grooming-behavior-problems-2/)
09:09:32	913/913	---M-Z	200	added ('OK')	application/rss+xml	etag:%220595f85ecaa15a068841c59644e1ad3e-gzip%22	https://wp.w3layouts.com/dogscare/2021/05/05/solution-for-grooming-behavior-problems-2/feed/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/2021/05/05/solution-for-grooming-behavior-problems-2/feed/index.html	(from https://wp.w3layouts.com/dogscare/2021/05/05/solution-for-grooming-behavior-problems-2/)
09:09:32	84988/84988	---M--	200	added ('OK')	image/jpeg	etag:%2214bfc-5c1934431904d%22	https://wp.w3layouts.com/dogscare/wp-content/uploads/sites/49/2021/05/blog2.jpg	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/uploads/sites/49/2021/05/blog2.jpg	(from https://wp.w3layouts.com/dogscare/)
09:09:32	2759/2759	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:33%20GMT	https://wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fdogscare%2F2021%2F05%2F05%2Fsolution-for-grooming-behavior-problems-2%2F	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embedd1d9.json	(from https://wp.w3layouts.com/dogscare/2021/05/05/solution-for-grooming-behavior-problems-2/)
09:09:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:34%20GMT	https://wp.w3layouts.com/dogscare/?p=46	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/index7ea6.html	(from https://wp.w3layouts.com/dogscare/2021/05/05/solution-for-grooming-behavior-problems-2/)
09:09:33	2857/2857	---M-Z	200	added ('OK')	text/xml	date:Wed,%2007%20Dec%202022%2002:09:34%20GMT	https://wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fdogscare%2F2021%2F05%2F05%2Fsolution-for-grooming-behavior-problems-2%2F&format=xml	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embedcc64	(from https://wp.w3layouts.com/dogscare/2021/05/05/solution-for-grooming-behavior-problems-2/)
09:09:33	636/636	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:34%20GMT	https://wp.w3layouts.com/dogscare/wp-json/wp/v2/categories/2	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/wp/v2/categories/2.json	(from https://wp.w3layouts.com/dogscare/category/dog/)
09:09:33	2694/2694	---M-Z	200	added ('OK')	application/rss+xml	etag:%220595f85ecaa15a068841c59644e1ad3e-gzip%22	https://wp.w3layouts.com/dogscare/category/dog/feed/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/category/dog/feed/index.html	(from https://wp.w3layouts.com/dogscare/category/dog/)
09:09:34	651/651	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:35%20GMT	https://wp.w3layouts.com/dogscare/wp-json/wp/v2/categories/3	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/wp/v2/categories/3.json	(from https://wp.w3layouts.com/dogscare/category/dog-care/)
09:09:34	45581/45581	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Dec%202022%2002:09:35%20GMT	https://wp.w3layouts.com/dogscare/2021/05/05/heat-stress-in-the-grooming-saloon/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/2021/05/05/heat-stress-in-the-grooming-saloon/index.html	(from https://wp.w3layouts.com/dogscare/category/dog/)
09:09:34	2572/2572	---M-Z	200	added ('OK')	application/rss+xml	etag:%220595f85ecaa15a068841c59644e1ad3e-gzip%22	https://wp.w3layouts.com/dogscare/category/dog-care/feed/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/category/dog-care/feed/index.html	(from https://wp.w3layouts.com/dogscare/category/dog-care/)
09:09:34	3385/3385	---M-Z	200	added ('OK')	application/rss+xml	etag:%220595f85ecaa15a068841c59644e1ad3e-gzip%22	https://wp.w3layouts.com/dogscare/category/pets/feed/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/category/pets/feed/index.html	(from https://wp.w3layouts.com/dogscare/category/pets/)
09:09:35	666/666	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:36%20GMT	https://wp.w3layouts.com/dogscare/wp-json/wp/v2/categories/1	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/wp/v2/categories/1.json	(from https://wp.w3layouts.com/dogscare/category/uncategorized/)
09:09:35	639/639	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:35%20GMT	https://wp.w3layouts.com/dogscare/wp-json/wp/v2/categories/4	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/wp/v2/categories/4.json	(from https://wp.w3layouts.com/dogscare/category/pets/)
09:09:36	47167/47167	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Dec%202022%2002:09:36%20GMT	https://wp.w3layouts.com/dogscare/2021/04/29/hello-world-2/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/2021/04/29/hello-world-2/index.html	(from https://wp.w3layouts.com/dogscare/category/uncategorized/)
09:09:36	41288/41288	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Dec%202022%2002:09:37%20GMT	https://wp.w3layouts.com/dogscare/2021/05/page/2/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/2021/05/page/2/index.html	(from https://wp.w3layouts.com/dogscare/2021/05/)
09:09:36	1858/1858	---M-Z	200	added ('OK')	application/rss+xml	etag:%220595f85ecaa15a068841c59644e1ad3e-gzip%22	https://wp.w3layouts.com/dogscare/category/uncategorized/feed/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/category/uncategorized/feed/index.html	(from https://wp.w3layouts.com/dogscare/category/uncategorized/)
09:09:36	1862/1862	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:37%20GMT	https://wp.w3layouts.com/dogscare/wp-json/wp/v2/posts/44	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/wp/v2/posts/44.json	(from https://wp.w3layouts.com/dogscare/2021/05/05/heat-stress-in-the-grooming-saloon-2/)
09:09:37	898/898	---M-Z	200	added ('OK')	application/rss+xml	etag:%220595f85ecaa15a068841c59644e1ad3e-gzip%22	https://wp.w3layouts.com/dogscare/2021/05/05/heat-stress-in-the-grooming-saloon-2/feed/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/2021/05/05/heat-stress-in-the-grooming-saloon-2/feed/index.html	(from https://wp.w3layouts.com/dogscare/2021/05/05/heat-stress-in-the-grooming-saloon-2/)
09:09:37	2733/2733	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:38%20GMT	https://wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fdogscare%2F2021%2F05%2F05%2Fheat-stress-in-the-grooming-saloon-2%2F	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed4a79.json	(from https://wp.w3layouts.com/dogscare/2021/05/05/heat-stress-in-the-grooming-saloon-2/)
09:09:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:38%20GMT	https://wp.w3layouts.com/dogscare/?p=44	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/index49b1.html	(from https://wp.w3layouts.com/dogscare/2021/05/05/heat-stress-in-the-grooming-saloon-2/)
09:09:37	2831/2831	---M-Z	200	added ('OK')	text/xml	date:Wed,%2007%20Dec%202022%2002:09:38%20GMT	https://wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fdogscare%2F2021%2F05%2F05%2Fheat-stress-in-the-grooming-saloon-2%2F&format=xml	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed766d	(from https://wp.w3layouts.com/dogscare/2021/05/05/heat-stress-in-the-grooming-saloon-2/)
09:09:38	1867/1867	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:38%20GMT	https://wp.w3layouts.com/dogscare/wp-json/wp/v2/posts/42	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/wp/v2/posts/42.json	(from https://wp.w3layouts.com/dogscare/2021/05/05/how-to-keep-your-dog-cool-this-summer/)
09:09:38	903/903	---M-Z	200	added ('OK')	application/rss+xml	etag:%220595f85ecaa15a068841c59644e1ad3e-gzip%22	https://wp.w3layouts.com/dogscare/2021/05/05/how-to-keep-your-dog-cool-this-summer/feed/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/2021/05/05/how-to-keep-your-dog-cool-this-summer/feed/index.html	(from https://wp.w3layouts.com/dogscare/2021/05/05/how-to-keep-your-dog-cool-this-summer/)
09:09:38	2744/2744	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:39%20GMT	https://wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fdogscare%2F2021%2F05%2F05%2Fhow-to-keep-your-dog-cool-this-summer%2F	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embedfc2a.json	(from https://wp.w3layouts.com/dogscare/2021/05/05/how-to-keep-your-dog-cool-this-summer/)
09:09:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:39%20GMT	https://wp.w3layouts.com/dogscare/?p=42	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/indexfbd5.html	(from https://wp.w3layouts.com/dogscare/2021/05/05/how-to-keep-your-dog-cool-this-summer/)
